Seq,Year,Region,myVar,sqrtSeedWidth_mm,sqrtSeed_length_mm,sqrtDispersal_length_mm,sqrtDispersal_and_seed_mm,sqrtSeedShapeIndex,Weight_Tot,Weight_S,Weight_D
1282,2003,Alvar,0.569209979,0.709929574,0.869482605,3.052048492,3.17348389,1.224744871,0.0012,0.0004,0.0008
1283,2003,Alvar,0.605805249,0.77588659,0.914330356,3.69553785,3.806967297,1.178432993,0.0012,0.0004,0.0008
1284,2003,Alvar,1.001498877,0.882609767,1.243382483,3.186377253,3.420380096,1.408756769,0.0012,0.0004,0.0008
1285,2003,Alvar,0.672309453,0.720416546,0.91214034,2.68533052,2.836018336,1.266129082,0.0012,0.0004,0.0008
1286,2003,Alvar,0.474341649,0.517687164,1.083974169,3.684019544,3.840182287,2.093878783,0.0013,0.0003,0.001
1287,2003,Alvar,0.664830806,0.596657356,1.138419958,3.053850029,3.259140991,1.907996184,0.0013,0.0003,0.001
1288,2003,Alvar,0.754320887,0.687749955,1.184905059,3.483819743,3.679809778,1.722871883,0.0013,0.0003,0.001
1289,2003,Alvar,0.553172667,0.646529195,0.973652916,2.681790447,2.853068524,1.505968985,0.0013,0.0003,0.001
1290,2003,Alvar,0.513809303,0.55136195,0.907193474,2.96664794,3.102257243,1.6453683,0.0013,0.0003,0.001
1291,2015,Alvar,1.906043022,1.234503949,1.900526243,7.906073615,8.131297559,1.539480432,0.0116,0.0065,0.0051
1292,2015,Alvar,1.46116392,0.939148551,2.00748599,6.414592738,6.721383786,2.13752193,0.0116,0.0065,0.0051
1293,2015,Alvar,1.947562579,1.225561096,1.898683755,8.158676363,8.376693859,1.549193338,0.0116,0.0065,0.0051
1294,2015,Alvar,1.915202339,1.231259518,1.945507646,7.948962196,8.183581123,1.580189862,0.0116,0.0065,0.0051
1295,2015,Alvar,1.914418972,1.224744871,1.957549489,7.595130019,7.843341125,1.598436736,0.0116,0.0065,0.0051
1296,2015,Alvar,1.846618531,1.213672114,1.922498375,7.043507649,7.301164291,1.583982323,0.0075,0.0055,0.002
1297,2015,Alvar,1.180677771,0.863712915,1.685823241,5.877499468,6.114490985,1.95192213,0.0075,0.0055,0.002
1298,2015,Alvar,1.755847374,1.145425685,1.963415392,6.693653711,6.975672011,1.714059509,0.0075,0.0055,0.002
1299,2015,Alvar,1.724528921,1.165332571,1.814386949,6.888904122,7.123833238,1.556920036,0.0075,0.0055,0.002
1300,2015,Alvar,1.707922715,1.177285012,1.849053812,7.270488292,7.501933084,1.570668647,0.0075,0.0055,0.002
1301,2015,Alvar,1.789413312,1.196244122,1.78465683,7.020398849,7.243686907,1.491978552,0.0087,0.0051,0.0036
1302,2015,Alvar,1.703525756,1.148041811,1.7052859,6.989205963,7.194233802,1.48526092,0.0087,0.0051,0.0036
1303,2015,Alvar,1.704406055,1.196662024,1.713767779,7.104364855,7.30814614,1.432131279,0.0087,0.0051,0.0036
1304,2015,Alvar,1.703525756,1.147606204,1.770593121,7.269456651,7.481978348,1.542724862,0.0087,0.0051,0.0036
1305,2015,Alvar,1.725688268,1.173882447,1.750999714,6.798602798,7.02047007,1.491643389,0.0087,0.0051,0.0036
1306,2015,Prairie,1.440138882,1.027618606,1.759545396,9.162041257,9.329469438,1.712308383,0.0082,0.0045,0.0037
1307,2015,Prairie,1.461848145,1.086278049,1.64468842,8.957566634,9.10730476,1.513935269,0.0082,0.0045,0.0037
1308,2015,Prairie,1.340895223,0.913236005,1.727136358,8.888194417,9.054446422,1.891295852,0.0082,0.0045,0.0037
1309,2015,Prairie,1.530359435,1.096813567,1.615549442,8.901292041,9.04671211,1.473091986,0.0082,0.0045,0.0037
1310,2015,Prairie,1.480878118,1.062073444,1.626653005,9.225941686,9.368244233,1.53166576,0.0082,0.0045,0.0037
1311,2015,Alvar,1.698234377,1.121160113,1.740402252,9.543479449,9.700876249,1.55241747,0.0079,0.0043,0.0036
1312,2015,Alvar,1.674813422,1.106797181,1.892617235,9.030337757,9.226537812,1.70997076,0.0079,0.0043,0.0036
1313,2015,Alvar,1.717556404,1.137101579,2.43043206,10.35731625,10.63865593,2.137288001,0.0079,0.0043,0.0036
1314,2015,Alvar,1.733781993,1.162325256,1.65408585,8.551608036,8.710109069,1.423024947,0.0079,0.0043,0.0036
1315,2015,Alvar,1.337908816,0.883176087,1.237335848,7.720297922,7.818823441,1.401071019,0.0079,0.0043,0.0036
1316,2015,Alvar,1.718138528,1.184905059,1.777920133,7.473151945,7.681731576,1.500333296,0.007,0.0039,0.0031
1317,2015,Alvar,1.044988038,0.835463943,1.591225942,5.316013544,5.549053973,1.904730952,0.007,0.0039,0.0031
1318,2015,Alvar,1.61245155,1.119374826,1.78465683,6.676600932,6.911005716,1.594365077,0.007,0.0039,0.0031
1319,2015,Alvar,1.591540135,1.062544117,1.767201177,7.012346255,7.231597334,1.66312958,0.007,0.0039,0.0031
1320,2015,Alvar,1.245391505,0.880908622,1.586190405,5.602053195,5.822284775,1.80055547,0.007,0.0039,0.0031
1321,2015,Alvar,1.466628787,1.037786105,1.642863354,6.120130718,6.336797298,1.58303506,0.0063,0.0036,0.0027
1322,2015,Alvar,1.469353599,1.065833008,1.666133248,6.209750398,6.429385663,1.56332978,0.0063,0.0036,0.0027
1323,2015,Alvar,1.471054044,1.037786105,1.725108692,6.192172478,6.427985688,1.662227421,0.0063,0.0036,0.0027
1324,2015,Alvar,1.379130161,1.015874008,1.7052859,5.784116181,6.030257043,1.678689965,0.0063,0.0036,0.0027
1325,2015,Alvar,1.467310465,1.047854952,1.694697613,5.871711846,6.111382822,1.61740533,0.0063,0.0036,0.0027
1326,2015,Alvar,1.440138882,1.093160555,1.650454483,5.885235764,6.112282716,1.509635718,0.0063,0.0036,0.0027
1327,2015,Alvar,1.188696765,0.929516003,1.579873413,5.511261199,5.733236433,1.699705857,0.0063,0.0036,0.0027
1328,2015,Alvar,1.46628783,1.10408333,1.685229955,6.878589972,7.082019486,1.526433752,0.0063,0.0036,0.0027
1329,2015,Alvar,1.336038922,0.994484791,1.607171428,6.241313964,6.444920481,1.616168308,0.0063,0.0036,0.0027
1330,2015,Alvar,1.487951612,1.108151614,1.657105911,6.693504314,6.895578293,1.495326051,0.0063,0.0036,0.0027
1331,2015,Alvar,1.40605832,1.027131929,1.632482772,8.314685803,8.473429058,1.589339485,0.0065,0.0035,0.003
1332,2015,Alvar,1.366382084,1.002995513,1.56971335,8.029632619,8.181625755,1.564928113,0.0065,0.0035,0.003
1333,2015,Alvar,1.166190379,0.929516003,1.497330959,7.586698887,7.733045972,1.610900369,0.0065,0.0035,0.003
1334,2015,Alvar,1.406769349,1.031018914,1.577022511,7.956318244,8.111103501,1.529705854,0.0065,0.0035,0.003
1335,2015,Alvar,1.526761278,1.069111781,1.594992163,8.291622278,8.443636657,1.491978552,0.0065,0.0035,0.003
1336,2015,Alvar,1.526106156,1.064894361,1.660120478,6.431562796,6.642364037,1.558845727,0.0059,0.0035,0.0024
1337,2015,Alvar,1.351295675,1.021763182,1.55724115,6.681841064,6.860903731,1.524139101,0.0059,0.0035,0.0024
1338,2015,Alvar,1.46355731,1.062544117,1.645296326,6.56635363,6.769342656,1.548547707,0.0059,0.0035,0.0024
1339,2015,Alvar,1.486606875,1.110855526,1.618641406,6.055823643,6.268412877,1.457051818,0.0059,0.0035,0.0024
1340,2015,Alvar,1.555634919,1.085817664,1.691153453,6.505997233,6.72220202,1.557562198,0.0059,0.0035,0.0024
1341,2015,Alvar,1.514925741,1.018331969,1.714059509,6.677873913,6.894345509,1.683151805,0.0062,0.0032,0.003
1342,2015,Alvar,1.540779024,1.081665383,1.710847743,6.714536469,6.929069202,1.581771159,0.0062,0.0032,0.003
1343,2015,Alvar,1.395349419,1.007968253,1.660120478,6.578145635,6.784393856,1.647118696,0.0062,0.0032,0.003
1344,2015,Alvar,1.642254548,1.107248843,1.755277756,6.72063985,6.94607803,1.585244461,0.0062,0.0032,0.003
1345,2015,Alvar,1.674216235,1.090412766,1.811353085,6.687301399,6.928275399,1.661023781,0.0062,0.0032,0.003
1346,2015,Prairie,1.449827576,1.063954886,1.71464282,5.336759316,5.605443783,1.611521021,0.005,0.0032,0.0018
1347,2015,Prairie,1.579873413,0.995991968,1.804161855,5.584621742,5.868815894,1.811353085,0.005,0.0032,0.0018
1348,2015,Prairie,1.570986951,1.015381702,1.79276323,5.604462508,5.884216175,1.765502761,0.005,0.0032,0.0018
1349,2015,Prairie,1.436314729,0.944986772,1.703232221,5.402499422,5.664627084,1.802498266,0.005,0.0032,0.0018
1350,2015,Prairie,1.517893277,1.060188662,1.734358671,5.589633262,5.852520824,1.635848404,0.005,0.0032,0.0018
1351,2015,Prairie,1.576388277,0.998498873,1.69085777,5.107249749,5.379869887,1.69351705,0.0053,0.0031,0.0022
1352,2015,Prairie,1.581771159,1.044988038,1.806654367,5.876989025,6.14841443,1.728872465,0.0053,0.0031,0.0022
1353,2015,Prairie,1.55980768,1.003493896,1.774823935,5.729834204,5.998416458,1.768615278,0.0053,0.0031,0.0022
1354,2015,Prairie,1.720465053,1.113552873,1.882817038,5.772174634,6.071490756,1.69085777,0.0053,0.0031,0.0022
1355,2015,Prairie,1.600624878,1.058300524,1.817690843,5.933211609,6.205400873,1.717556404,0.0053,0.0031,0.0022
1356,2015,Prairie,1.111305539,0.842614977,1.601249512,8.408685985,8.559789717,1.90026314,0.0076,0.003,0.0046
1357,2015,Prairie,1.175159564,0.766811581,1.56556699,8.238082301,8.385523239,2.041568025,0.0076,0.003,0.0046
1358,2015,Prairie,1.426884719,1.004987562,1.690562037,7.991620612,8.16847599,1.682260384,0.0076,0.003,0.0046
1359,2015,Prairie,1.467991826,0.980306075,1.572259521,6.334903314,6.527097364,1.603745616,0.0076,0.003,0.0046
1360,2015,Prairie,1.481890684,1.001498877,1.709093327,8.094380767,8.272847152,1.706458321,0.0076,0.003,0.0046
1361,2015,Prairie,1.422322045,1.029563014,1.657105911,5.408974025,5.657119408,1.609658349,0.0058,0.003,0.0028
1362,2015,Prairie,1.476143624,1.070980859,1.636154027,5.349205548,5.593835893,1.527743434,0.0058,0.003,0.0028
1363,2015,Prairie,1.447411483,1.057827963,1.611210725,5.65128304,5.876478537,1.523154621,0.0058,0.003,0.0028
1364,2015,Prairie,1.366382084,0.982344135,1.65408585,5.651371515,5.888463297,1.683745824,0.0058,0.003,0.0028
1365,2015,Prairie,1.3978555,1.009455299,1.663430191,5.56596802,5.809216815,1.647725705,0.0058,0.003,0.0028
1366,2015,Alvar,1.291123542,1.050714043,1.491978552,5.610436703,5.805428494,1.419859148,0.0057,0.003,0.0027
1367,2015,Alvar,1.220655562,0.975192289,1.497998665,6.26011182,6.436847054,1.53622915,0.0057,0.003,0.0027
1368,2015,Alvar,1.192476415,1.019803903,1.439791652,5.523585792,5.708152065,1.411736519,0.0057,0.003,0.0027
1369,2015,Alvar,1.325518766,1.020294075,1.559166444,6.454378359,6.64003012,1.528070679,0.0057,0.003,0.0027
1370,2015,Alvar,1.354621718,1.028105053,1.62265215,6.276145314,6.482514944,1.578290214,0.0057,0.003,0.0027
1371,2015,MB-Alvar,1.481890684,1.093617849,1.615549442,6.115472181,6.325266793,1.477159436,0.0052,0.003,0.0022
1372,2015,MB-Alvar,1.094531863,0.846758525,1.558204094,5.333104162,5.556077753,1.840108692,0.0052,0.003,0.0022
1373,2015,MB-Alvar,1.53785565,1.093617849,1.651060265,6.146381049,6.364275293,1.509635718,0.0052,0.003,0.0022
1374,2015,MB-Alvar,1.427235089,1.010445446,1.616477652,6.029179049,6.242115026,1.599687469,0.0052,0.003,0.0022
1375,2015,MB-Alvar,1.364184738,1.039230485,1.577973384,5.513710185,5.735067567,1.518551942,0.0052,0.003,0.0022
1376,2015,Prairie,1.534926708,1.021763182,1.754707953,5.362182392,5.641985466,1.717265268,0.0052,0.003,0.0022
1377,2015,Prairie,1.418802312,0.932201695,1.698528775,5.175422688,5.447017533,1.822086716,0.0052,0.003,0.0022
1378,2015,Prairie,1.570986951,0.937016542,1.657105911,5.157518783,5.417194846,1.768615278,0.0052,0.003,0.0022
1379,2015,Prairie,1.41562707,0.919238816,1.590911688,5.367681064,5.598481937,1.73060683,0.0052,0.003,0.0022
1380,2015,Prairie,1.639817063,0.96695398,1.711139971,5.274561593,5.545178086,1.769745744,0.0052,0.003,0.0022
1381,2015,Alvar,1.36821051,1.001998004,1.663730747,6.696342285,6.899927536,1.660421633,0.0049,0.003,0.0019
1382,2015,Alvar,1.301921657,0.959166305,1.657105911,6.900362309,7.096548457,1.727715254,0.0049,0.003,0.0019
1383,2015,Alvar,1.347961424,0.980306075,1.626960356,6.878153822,7.067955857,1.659518002,0.0049,0.003,0.0019
1384,2015,Alvar,1.305756486,1.003992032,1.624499923,6.96491206,7.151852907,1.618023486,0.0049,0.003,0.0019
1385,2015,Alvar,1.37113092,1.004987562,1.495994652,5.43948527,5.641453713,1.488623525,0.0049,0.003,0.0019
1386,2015,Prairie,1.111755369,0.77588659,1.55724115,6.685506712,6.86447376,2.006987793,0.0074,0.0029,0.0045
1387,2015,Prairie,1.191217864,0.793095202,1.641645516,6.719300559,6.916935738,2.070024154,0.0074,0.0029,0.0045
1388,2015,Prairie,0.991463565,0.808084154,1.46628783,6.554082697,6.716100059,1.814386949,0.0074,0.0029,0.0045
1389,2015,Prairie,1.438401891,0.980306075,1.73060683,7.69070868,7.883019726,1.765502761,0.0074,0.0029,0.0045
1390,2015,Prairie,1.20913192,0.8,1.700294092,7.389181281,7.582281978,2.125323505,0.0074,0.0029,0.0045
1391,2015,Prairie,1.414920492,0.974679434,1.808590611,6.818357573,7.054147716,1.855532269,0.0072,0.0029,0.0043
1392,2015,Prairie,1.413152504,0.975704873,1.768049773,7.846973939,8.043693182,1.812181006,0.0072,0.0029,0.0043
1393,2015,Prairie,1.497664849,1.017349497,1.845806057,8.371857619,8.572922489,1.814386949,0.0072,0.0029,0.0043
1394,2015,Prairie,1.433178286,0.993981891,1.742125139,8.655980591,8.82955265,1.752712184,0.0072,0.0029,0.0043
1395,2015,Prairie,1.491643389,1.039711498,1.816865433,8.516865621,8.708501593,1.747569741,0.0072,0.0029,0.0043
1396,2015,Prairie,1.508641773,1.10317723,1.644384383,7.564919035,7.741576067,1.490637448,0.0074,0.0029,0.0039
1397,2015,Prairie,1.18448301,0.891066776,1.307287268,6.782551142,7.530737016,1.466969666,0.0074,0.0029,0.0039
1398,2015,Prairie,1.106797181,0.836062199,1.510297984,6.823855215,6.988991344,1.806377591,0.0074,0.0029,0.0039
1399,2015,Prairie,1.447756886,0.994484791,1.744133022,8.439253521,8.617598273,1.753852901,0.0074,0.0029,0.0039
1400,2015,Prairie,1.382750881,1.069111781,1.593737745,6.786309748,6.970939678,1.490637448,0.0074,0.0029,0.0039
1401,2015,Prairie,1.451895313,1.005484958,1.61369142,6.100163932,6.309992076,1.604992212,0.0048,0.0029,0.0019
1402,2015,Prairie,1.587450787,1.109053651,1.727136358,6.18902254,6.42549609,1.55724115,0.0048,0.0029,0.0019
1403,2015,Prairie,1.471733672,1.002995513,1.664331698,5.848076607,6.080296045,1.659216683,0.0048,0.0029,0.0019
1404,2015,Prairie,1.553383404,1.094074952,1.698528775,5.705611273,5.953066437,1.55241747,0.0048,0.0029,0.0019
1405,2015,Prairie,1.494322589,1.264911064,1.651060265,5.739512174,5.97226925,1.30537351,0.0048,0.0029,0.0019
1406,2015,Prairie,1.668831927,1.077032961,1.854184457,5.70876519,6.00233288,1.721627137,0.0052,0.0028,0.0024
1407,2015,Prairie,1.64195006,1.070980859,1.856071119,5.639769499,5.937339472,1.732916617,0.0052,0.0028,0.0024
1408,2015,Prairie,1.728872465,1.089036271,1.896312211,5.8225424,6.123561055,1.741263909,0.0052,0.0028,0.0024
1409,2015,Prairie,1.5795569,1.046900186,1.839021479,5.004897601,5.332072768,1.756701454,0.0052,0.0028,0.0024
1410,2015,Prairie,1.578606981,1.050238068,1.759545396,5.466077204,5.742299191,1.675410397,0.0052,0.0028,0.0024
1411,2015,MB-Alvar,1.25499004,0.948156105,1.520197356,5.114782498,5.335916041,1.603433815,0.0048,0.0028,0.002
1412,2015,MB-Alvar,1.237335848,0.975192289,1.473431369,5.170493207,5.376337043,1.51095996,0.0048,0.0028,0.002
1413,2015,MB-Alvar,1.220655562,0.934879671,1.527088734,5.302263668,5.517789412,1.633401359,0.0048,0.0028,0.002
1414,2015,MB-Alvar,1.346848173,0.989444288,1.510629008,5.529737788,5.732364259,1.526761278,0.0048,0.0028,0.002
1415,2015,MB-Alvar,1.400357097,1.023230179,1.629110187,5.780051903,6.005247705,1.592168333,0.0048,0.0028,0.002
1416,2015,Alvar,1.425482374,1.047377678,1.592482339,6.068525356,6.273993943,1.520526225,0.0039,0.0027,0.0012
1417,2015,Alvar,1.351295675,1.037304198,1.569394788,6.105653118,6.304125633,1.51294415,0.0039,0.0027,0.0012
1418,2015,Alvar,1.32476413,0.969535971,1.588710169,6.029593684,6.235382907,1.638596961,0.0039,0.0027,0.0012
1419,2015,Alvar,1.31833228,1.018331969,1.583666632,5.553017198,5.774426378,1.555313473,0.0039,0.0027,0.0012
1420,2015,Alvar,1.308434179,1.026645021,1.5795569,5.769402049,5.98172216,1.538505769,0.0039,0.0027,0.0012
1421,2015,MB-Alvar,1.529051994,1.055935604,1.66162571,4.965078046,5.235742545,1.573531061,0.0054,0.0026,0.0028
1422,2015,MB-Alvar,1.431083506,1.033924562,1.627267649,5.315072906,5.558596945,1.573848786,0.0054,0.0026,0.0028
1423,2015,MB-Alvar,1.380941708,1.077032961,1.600312469,6.568789843,6.760917098,1.48593405,0.0054,0.0026,0.0028
1424,2015,MB-Alvar,1.393915349,1.058772875,1.58303506,5.872563324,6.082187107,1.495326051,0.0054,0.0026,0.0028
1425,2015,MB-Alvar,1.356465997,1.02420701,1.571941475,5.989073384,6.191930232,1.534926708,0.0054,0.0026,0.0028
1426,2015,Alvar,1.294604187,0.971081871,1.557883179,5.872307894,6.075442371,1.604369035,0.0043,0.0026,0.0017
1427,2015,Alvar,1.398928161,1.065833008,1.601873903,5.988572451,6.19911284,1.502997006,0.0043,0.0026,0.0017
1428,2015,Alvar,1.323631369,1.010445446,1.595932329,5.652079263,5.873074152,1.5795569,0.0043,0.0026,0.0017
1429,2015,Alvar,1.418802312,1.069111781,1.584613518,6.236665776,1.584613518,1.482228053,0.0043,0.0026,0.0017
1430,2015,Alvar,1.316434579,1.016857906,1.56971335,5.78230058,5.991577422,1.543696861,0.0043,0.0026,0.0017
1431,2015,Alvar,1.447411483,0.991967741,1.756701454,6.244757802,6.487141127,1.77087549,0.005,0.0025,0.0025
1432,2015,Alvar,1.450172404,1.010445446,1.73781472,6.67757441,6.9,1.719883717,0.005,0.0025,0.0025
1433,2015,Alvar,1.42933551,0.997496867,1.75755512,6.014066844,6.26562048,1.762101019,0.005,0.0025,0.0025
1434,2015,Alvar,1.368941197,0.989949494,1.718429516,6.049049512,6.288402023,1.735799528,0.005,0.0025,0.0025
1435,2015,Alvar,1.405702671,1.011928851,1.746138597,6.254438424,6.493612246,1.725688268,0.005,0.0025,0.0025
1436,2015,Alvar,1.353883304,0.985393322,1.719592975,7.140728254,7.34486215,1.744992837,0.0047,0.0024,0.0023
1437,2015,Alvar,1.203328717,0.870631954,1.683448841,6.501076834,6.715504449,1.933649399,0.0047,0.0024,0.0023
1438,2015,Alvar,1.051665346,0.846167832,1.557883179,5.722324702,5.930598621,1.841195264,0.0047,0.0024,0.0023
1439,2015,Alvar,1.37658999,1.040672859,1.652271164,7.181295148,7.368921224,1.587765726,0.0047,0.0024,0.0023
1440,2015,Alvar,1.381665661,1.040672859,1.61740533,6.955141983,7.140728254,1.554348738,0.0047,0.0024,0.0023
1441,2015,Alvar,1.558845727,1.051665346,1.747283606,5.744910791,6.004748121,1.661324773,0.0047,0.0024,0.0023
1442,2015,Alvar,1.366747965,0.953414915,1.679583282,5.383307533,5.639237537,1.761533423,0.0047,0.0024,0.0023
1443,2015,Alvar,1.567801008,1.098180313,1.739540169,6.493843238,6.722797037,1.583982323,0.0047,0.0024,0.0023
1444,2015,Alvar,1.422322045,1.096357606,1.639207125,5.440036765,5.681637088,1.494991639,0.0047,0.0024,0.0023
1445,2015,Alvar,1.632482772,1.107248843,1.761817244,6.406246951,6.644095123,1.591225942,0.0047,0.0024,0.0023
1446,2015,Alvar,1.284133949,0.927900857,1.624499923,5.982975848,6.199596761,1.75071414,0.0042,0.0023,0.0019
1447,2015,Alvar,1.236122971,0.883176087,1.679285562,5.70876519,5.950630219,1.901315334,0.0042,0.0023,0.0019
1448,2015,Alvar,1.243382483,0.918694726,1.671227094,5.67177221,5.912867325,1.819065694,0.0042,0.0023,0.0019
1449,2015,Alvar,1.295376393,0.959166305,1.68136849,5.533895554,5.783683947,1.752997433,0.0042,0.0023,0.0019
1450,2015,Alvar,1.365283853,0.960208311,1.691449083,5.702630972,5.948193003,1.761533423,0.0042,0.0023,0.0019
1451,2015,Alvar,1.436314729,0.946572765,1.779606698,7.542214529,7.749322551,1.880159568,0.0052,0.0022,0.003
1452,2015,Alvar,1.467651185,0.956556323,1.816039647,5.827091899,6.103523572,1.898420396,0.0052,0.0022,0.003
1453,2015,Alvar,1.473770674,0.975704873,1.80055547,7.026165384,7.253206188,1.845264209,0.0052,0.0022,0.003
1454,2015,Alvar,1.411027994,0.940212742,1.764936259,7.493463819,7.698506349,1.877232005,0.0052,0.0022,0.003
1455,2015,Alvar,1.611831257,1.10770032,1.845535153,7.600131578,7.820997379,1.666133248,0.0052,0.0022,0.003
1456,2015,Alvar,1.363451503,0.987927123,1.616786937,6.056566684,6.268652168,1.636459593,0.0045,0.0022,0.0023
1457,2015,Alvar,1.268857754,1.025182911,1.650151508,4.865799009,5.137995718,1.609658349,0.0045,0.0022,0.0023
1458,2015,Alvar,1.330037593,1.0009995,1.688194302,5.504089389,5.757169443,1.686416319,0.0045,0.0022,0.0023
1459,2015,Alvar,1.419859148,0.999499875,1.778201338,6.222620027,6.471707657,1.779044687,0.0045,0.0022,0.0023
1460,2015,Alvar,1.232071427,0.940744386,1.588710169,4.605865825,4.872165843,1.688786547,0.0045,0.0022,0.0023
1461,2015,Alvar,1.457737974,1.00895986,1.670927886,6.277180896,6.495767853,1.656200471,0.0045,0.0022,0.0023
1462,2015,Alvar,1.366382084,0.992975327,1.6486358,5.388320703,5.634891303,1.660421633,0.0045,0.0022,0.0023
1463,2015,Alvar,1.409609875,0.96072889,1.649848478,5.77087515,6.002082972,1.717265268,0.0045,0.0022,0.0023
1464,2015,Alvar,1.418449858,1.016857906,1.639512123,5.976704778,6.197499496,1.61245155,0.0045,0.0022,0.0023
1465,2015,Alvar,1.52577849,1.099545361,1.546285873,5.534708664,5.746651199,1.406413879,0.0045,0.0022,0.0023
1466,2015,Prairie,1.20124935,0.9544632,1.484250653,7.929123533,8.066845728,1.554991961,0.006,0.0021,0.0039
1467,2015,Prairie,1.2292274,0.96747093,1.560769041,8.795282827,8.932692763,1.613381542,0.006,0.0021,0.0039
1468,2015,Prairie,1.146734494,0.901665126,1.52118375,8.28583128,8.424310061,1.687009188,0.006,0.0021,0.0039
1469,2015,Prairie,0.951840323,0.822192192,1.298460627,7.957260835,8.062505814,1.579240324,0.006,0.0021,0.0039
